DEPT,NPHI,SP,DT,GR,CALI,RHOB,Deep_RS,RS,source
2199.5,34.1053,-28.6829,100.2559,50.8392,10.6548,2.5232,11.0316,15.268,las_4_df
2200.0,35.2791,-27.9627,101.2169,51.6465,10.5403,2.4853,10.3873,14.6412,las_4_df
2200.5,40.9324,-27.2128,103.2782,52.4538,10.3868,2.4869,9.7806,13.1447,las_4_df
2201.0,41.9109,-26.6382,105.2092,53.0841,10.398,2.4897,9.1383,11.8672,las_4_df
2201.5,42.8894,-26.0735,107.8663,52.8432,10.4539,2.5013,8.5462,10.2525,las_4_df
2202.0,42.8066,-25.6149,110.2719,52.5377,10.4709,2.4822,7.9924,9.0182,las_4_df
2202.5,42.0696,-25.3272,111.1655,52.2367,10.3582,2.4715,7.4746,8.6542,las_4_df
2203.0,41.9381,-25.4509,111.0538,52.4656,10.2763,2.4672,7.3241,8.7853,las_4_df
2203.5,41.8773,-25.7748,110.5065,52.7681,10.1769,2.4524,7.2752,8.8585,las_4_df
2204.0,41.8164,-26.2454,109.5541,52.7397,10.1738,2.4334,7.2899,9.1313,las_4_df
2204.5,41.7555,-26.8129,108.7403,52.5101,10.1607,2.4506,7.4948,9.6213,las_4_df
2205.0,41.8176,-26.9579,108.6534,51.746,10.142,2.4652,7.6624,9.7338,las_4_df
2205.5,41.13,-26.944,107.3486,50.7389,10.1435,2.497,7.8935,9.8606,las_4_df
2206.0,40.318,-27.0273,104.348,49.8464,10.1325,2.5266,8.2781,10.4485,las_4_df
2206.5,39.9432,-26.302,102.3403,49.1385,10.073,2.5231,8.7795,11.4468,las_4_df
2207.0,40.4983,-26.2495,101.1631,49.0842,9.8687,2.5293,9.1252,12.0067,las_4_df
2207.5,41.0534,-26.5555,102.9398,49.9171,9.7165,2.5338,9.0207,11.3983,las_4_df
2208.0,41.6086,-26.3543,105.918,51.7694,9.7736,2.4887,8.6412,11.0631,las_4_df
2208.5,41.9761,-26.1097,107.1172,53.2708,9.8642,2.5008,8.2045,10.806,las_4_df
2209.0,41.9816,-25.3422,108.1926,53.4868,9.896,2.5019,7.9349,9.8891,las_4_df
2209.5,41.987,-24.7503,109.0622,53.4773,9.8817,2.4932,7.4118,8.8801,las_4_df
2210.0,41.9925,-25.2215,109.8612,52.3125,9.8737,2.4706,7.3435,8.5756,las_4_df
2210.5,41.9699,-26.0239,109.7927,50.7155,9.9629,2.4347,7.3092,8.8775,las_4_df
2211.0,41.8613,-26.294,108.8768,49.3485,10.1434,2.4277,7.3031,9.1641,las_4_df
2211.5,39.0678,-26.0667,107.5401,47.2411,10.3268,2.4518,7.4096,9.4985,las_4_df
2212.0,36.2743,-25.8646,105.9478,45.0249,9.9965,2.4783,7.5926,10.1082,las_4_df
2212.5,34.3671,-27.0641,103.686,43.0185,9.7721,2.4685,8.2195,11.1521,las_4_df
2213.0,32.5568,-27.8702,101.9563,41.8537,9.6596,2.459,8.8809,12.3403,las_4_df
2213.5,30.7465,-28.1459,100.641,41.5915,9.6007,2.4673,9.5954,13.6034,las_4_df
2214.0,28.9363,-28.4027,99.1296,41.4775,9.5372,2.4864,10.3675,14.2359,las_4_df
2214.5,27.126,-28.537,97.8189,41.2382,9.5017,2.4998,11.2017,13.7046,las_4_df
2215.0,25.9874,-28.5508,96.4937,40.6206,9.5234,2.5016,12.103,15.0616,las_4_df
2215.5,26.6935,-29.4591,94.9745,39.051,9.5109,2.4953,12.7314,18.9619,las_4_df
2216.0,29.5329,-30.6927,93.3034,37.8486,9.4082,2.5108,13.0427,19.2638,las_4_df
2216.5,29.8028,-31.0139,92.4078,39.4505,9.4254,2.5203,13.3617,17.7379,las_4_df
2217.0,30.6483,-30.7383,91.8615,40.3056,9.4654,2.5213,13.6885,17.3043,las_4_df
2217.5,32.4123,-30.4778,92.2242,40.7709,9.505,2.5282,13.5051,17.9332,las_4_df
2218.0,35.8658,-29.8253,93.5246,41.1209,9.5122,2.5383,13.2268,16.9528,las_4_df
2218.5,34.9636,-28.9467,95.4786,40.7168,9.4581,2.533,12.9543,14.3513,las_4_df
2219.0,32.6814,-28.4427,97.4591,39.9874,9.3822,2.5267,12.6874,14.0005,las_4_df
2219.5,32.549,-28.2458,97.828,39.3345,9.2907,2.5248,12.4259,14.6457,las_4_df
2220.0,32.7909,-28.2559,97.0906,38.7244,9.2591,2.5064,12.1699,14.8242,las_4_df
2220.5,33.1096,-28.8043,96.1902,38.544,9.2497,2.5067,12.3054,14.7043,las_4_df
2221.0,33.4284,-29.5727,95.6079,38.5009,9.2541,2.518,12.5908,14.864,las_4_df
2221.5,33.0215,-30.2608,96.2238,37.1308,9.2506,2.5179,12.8828,15.3688,las_4_df
2222.0,30.5442,-30.9458,97.8317,35.4638,9.2533,2.4834,13.2176,16.2254,las_4_df
2222.5,27.9809,-32.0363,98.2198,34.2959,9.2647,2.4464,13.6474,17.6559,las_4_df
2223.0,25.4175,-34.0567,97.7283,33.1281,9.2761,2.4452,14.0911,19.4451,las_4_df
2223.5,22.8542,-34.4774,97.9902,31.9602,9.2554,2.4571,14.5492,18.1796,las_4_df
2224.0,20.4868,-34.6507,98.0364,30.7923,9.178,2.4619,15.0223,18.5905,las_4_df
2224.5,19.8255,-36.3652,98.2171,29.6244,9.1006,2.4471,15.5107,26.1851,las_4_df
2225.0,20.4801,-38.1737,96.9534,28.4565,9.0233,2.4464,16.0096,30.6086,las_4_df
2225.5,21.1346,-39.6563,94.9143,27.2886,8.9828,2.4475,16.1921,29.6284,las_4_df
2226.0,20.9914,-40.39,95.1294,26.1208,8.9952,2.4545,16.3768,25.9948,las_4_df
2226.5,20.775,-40.862,95.4094,25.6054,9.0077,2.4629,16.7885,25.3473,las_4_df
2227.0,19.8031,-41.4535,96.5212,25.1329,8.9846,2.4746,17.385,23.608,las_4_df
2227.5,18.7988,-42.5886,97.3706,24.6604,8.9512,2.4612,18.0028,21.7941,las_4_df
2228.0,17.8137,-44.2801,95.5355,24.1879,8.9163,2.4464,18.6425,20.3595,las_4_df
2228.5,17.9623,-45.8222,95.1302,23.7153,8.9167,2.4394,18.9005,26.6363,las_4_df
2229.0,18.5407,-47.7624,97.2276,23.2428,8.9416,2.419,18.7089,41.7211,las_4_df
2229.5,18.5444,-49.8013,98.7066,22.7703,8.9664,2.4135,18.7806,58.443,las_4_df
2230.0,18.4553,-51.7742,101.9591,22.8361,8.9622,2.4055,19.404,54.75,las_4_df
2230.5,19.6501,-53.6858,104.3257,22.9089,8.9372,2.3833,20.2954,43.2161,las_4_df
2231.0,20.5189,-55.2381,101.3096,23.3894,8.9317,2.3648,20.8976,40.291,las_4_df
2231.5,21.1572,-56.5246,99.2102,23.8843,8.9323,2.3456,20.5808,44.4406,las_4_df
2232.0,23.1342,-57.8726,98.7346,24.3354,8.9329,2.3306,19.7443,51.623,las_4_df
2232.5,24.5672,-58.1852,99.8957,25.1931,8.8779,2.3085,18.9253,54.5552,las_4_df
2233.0,25.5127,-57.134,100.9421,26.2049,8.8137,2.3,18.1383,56.7928,las_4_df
2233.5,26.4582,-53.7007,101.0683,28.9851,8.7494,2.3026,16.9123,62.6195,las_4_df
2234.0,28.4708,-48.5375,99.4318,32.01,8.7153,2.3316,15.7272,54.6055,las_4_df
2234.5,30.763,-40.299,97.0046,36.4458,8.8488,2.4002,14.625,29.5293,las_4_df
2235.0,32.1658,-33.4885,95.2953,40.6467,8.9393,2.5125,13.6001,17.8875,las_4_df
2235.5,33.5376,-27.3586,94.4276,43.677,8.9682,2.5919,12.647,13.4039,las_4_df
2236.0,34.1171,-25.2077,95.8432,45.6242,9.0387,2.633,11.7607,12.4232,las_4_df
2236.5,34.6967,-24.4223,96.7166,46.7155,9.1428,2.6071,10.9366,12.3292,las_4_df
2237.0,34.1347,-24.1738,96.5908,47.0246,9.2862,2.5539,10.1701,12.8549,las_4_df
2237.5,33.489,-24.2018,96.2964,46.5899,9.3436,2.5328,10.1679,13.358,las_4_df
2238.0,32.8049,-24.741,96.2261,45.978,9.3414,2.5341,10.1714,13.2802,las_4_df
2238.5,32.0685,-25.0402,96.256,45.4705,9.586,2.536,10.1749,13.1693,las_4_df
2239.0,31.3321,-24.3669,96.2331,45.0777,9.8447,2.5324,10.1785,13.3847,las_4_df
2239.5,31.0944,-23.7899,96.0679,44.8423,9.554,2.5485,10.1826,13.4982,las_4_df
2240.0,31.4208,-24.3133,95.3002,45.2811,9.384,2.5708,10.1924,13.3802,las_4_df
2240.5,31.7472,-25.0329,94.515,45.9867,9.4283,2.5761,10.2021,13.5812,las_4_df
2241.0,32.0737,-24.9131,94.4444,45.8674,9.53,2.5698,10.2119,14.0333,las_4_df
2241.5,32.4001,-24.8086,95.3804,45.7322,9.5462,2.5529,10.2217,14.0265,las_4_df
2242.0,32.7266,-24.9662,96.5664,46.0506,9.6284,2.5405,10.2314,13.4391,las_4_df
2242.5,32.8274,-25.3049,97.9308,46.2192,9.4974,2.5274,10.2412,12.8187,las_4_df
2243.0,32.8585,-25.4694,98.1435,45.1891,9.435,2.5196,10.251,12.81,las_4_df
2243.5,32.8896,-25.4122,96.902,45.2622,9.4677,2.5203,10.2609,13.1609,las_4_df
2244.0,32.9207,-25.3519,95.4391,45.8022,9.5987,2.5441,10.1719,13.0913,las_4_df
2244.5,32.9518,-25.0921,95.5565,46.2986,9.7519,2.5409,10.044,13.244,las_4_df
2245.0,32.9829,-24.462,95.907,46.5689,9.9471,2.5273,9.9177,13.6817,las_4_df
2245.5,33.014,-23.665,97.2197,46.5048,9.8728,2.5388,9.793,13.5113,las_4_df
2246.0,33.0451,-23.0663,98.4849,45.7559,9.7683,2.5426,9.6699,12.3368,las_4_df
2246.5,33.0762,-23.1707,99.0396,45.0636,9.6661,2.5278,9.5843,12.2598,las_4_df
2247.0,33.1073,-23.5844,98.948,44.9268,9.8497,2.5292,9.6179,12.7657,las_4_df
2247.5,33.1384,-23.4717,97.7261,45.4558,9.7993,2.5368,9.6516,12.9461,las_4_df
2248.0,33.2093,-22.6826,96.7047,46.3918,9.7546,2.5375,9.6854,13.1129,las_4_df
2248.5,33.369,-22.3033,96.6462,47.2295,9.7459,2.5321,9.7193,13.477,las_4_df
2249.0,33.5287,-22.8604,96.6175,48.1099,9.7752,2.5473,9.7534,13.7312,las_4_df
2249.5,33.6312,-23.3042,96.6552,48.9904,9.7397,2.564,9.7876,13.499,las_4_df
2250.0,33.533,-23.0336,97.0388,49.1994,9.7737,2.5723,9.8218,13.3726,las_4_df
2250.5,33.4347,-22.7449,97.3007,49.1299,9.8076,2.5496,9.8563,13.3338,las_4_df
2251.0,33.3365,-23.1311,97.2416,48.6639,9.8024,2.5361,9.8208,13.5566,las_4_df
2251.5,33.2383,-23.1784,97.1445,47.3432,9.8698,2.5363,9.7616,13.7696,las_4_df
2252.0,33.1729,-22.7547,96.822,46.0225,9.9504,2.5445,9.7028,13.6388,las_4_df
2252.5,33.2441,-22.5253,97.3591,46.0894,10.0135,2.5316,9.6443,13.2223,las_4_df
2253.0,33.3153,-22.4854,98.1272,46.5622,10.0514,2.5264,9.5861,12.5891,las_4_df
2253.5,33.3865,-22.3429,98.8899,46.7193,10.008,2.519,9.5284,11.9884,las_4_df
2254.0,33.1124,-21.8359,98.7588,46.0889,9.9718,2.5084,9.4709,12.0149,las_4_df
2254.5,32.8824,-21.4294,98.2454,45.4608,9.9475,2.5162,9.4138,12.6046,las_4_df
2255.0,32.8943,-21.1441,98.2026,45.1253,9.8896,2.5296,9.3571,13.2701,las_4_df
2255.5,32.9063,-21.0856,98.1712,45.0616,9.7777,2.538,9.3007,13.5924,las_4_df
2256.0,32.9182,-21.0591,97.8576,45.6006,9.7829,2.5428,9.2715,12.9904,las_4_df
2256.5,32.9302,-21.0327,97.4518,45.9405,9.8547,2.5473,9.326,12.4981,las_4_df
2257.0,32.9421,-21.1895,97.5414,46.1293,9.9409,2.5712,9.3809,12.7032,las_4_df
2257.5,32.9567,-21.7602,98.1033,46.3766,9.9689,2.5713,9.436,13.0688,las_4_df
2258.0,32.9938,-22.2974,98.2849,45.9117,9.9224,2.5532,9.4915,12.841,las_4_df
2258.5,32.9135,-22.8605,98.3065,45.6491,9.9511,2.5786,9.5473,12.0422,las_4_df
2259.0,32.8331,-23.4421,97.6025,45.5791,10.0001,2.589,9.6035,11.8274,las_4_df
2259.5,32.0493,-24.2567,96.5591,45.3891,10.0717,2.571,9.6844,12.1435,las_4_df
2260.0,31.1401,-24.5919,96.4999,44.2252,10.1165,2.5495,9.8366,12.979,las_4_df
2260.5,30.2308,-23.9525,96.7178,42.8744,10.1359,2.5499,9.9736,13.5904,las_4_df
2261.0,29.3216,-23.5018,96.2494,42.0879,10.1047,2.5689,10.1125,13.3368,las_4_df
2261.5,28.6932,-24.147,95.2965,42.384,9.9571,2.5721,10.2533,13.3427,las_4_df
2262.0,28.3832,-25.4089,94.7755,42.6802,9.792,2.5531,10.3961,13.7981,las_4_df
2262.5,28.0732,-25.9743,94.2708,42.2798,9.8336,2.5525,10.5409,13.9872,las_4_df
2263.0,27.8108,-25.8342,94.7242,41.6268,9.8841,2.5662,10.6817,13.817,las_4_df
2263.5,27.5954,-25.6848,94.9684,40.9545,9.8248,2.5663,10.6961,14.0411,las_4_df
2264.0,27.734,-25.905,94.5739,40.2698,9.796,2.555,10.7105,14.2265,las_4_df
2264.5,27.9016,-26.1257,94.4518,39.7095,9.8312,2.5486,10.7249,14.0799,las_4_df
2265.0,27.7199,-25.9295,93.708,39.9932,9.8664,2.5576,10.7394,14.1457,las_4_df
2265.5,27.4191,-25.5208,93.0895,40.2769,9.9015,2.5727,10.7539,14.5916,las_4_df
2266.0,27.1182,-25.0658,93.2321,40.5606,9.9367,2.5802,10.8126,14.939,las_4_df
2266.5,26.5287,-24.5407,93.541,40.8443,9.983,2.5932,11.0426,14.6598,las_4_df
2267.0,25.6913,-23.613,94.061,40.9535,10.0645,2.6024,11.2775,13.9574,las_4_df
2267.5,24.8722,-23.5109,92.5033,39.4406,10.0992,2.5783,11.5174,13.9147,las_4_df
2268.0,24.0863,-23.8753,88.9616,37.9277,10.1066,2.574,11.7623,14.5299,las_4_df
2268.5,23.3083,-23.9928,86.8557,36.4148,10.0905,2.5708,11.8305,17.6374,las_4_df
2269.0,23.5259,-23.8654,86.3891,35.0551,10.0632,2.5528,11.8472,19.2133,las_4_df
2269.5,23.7435,-24.1703,87.1917,35.1278,10.0355,2.5444,11.8638,16.3809,las_4_df
2270.0,23.9611,-24.316,88.5838,35.5586,9.975,2.5495,11.8805,15.0688,las_4_df
2270.5,24.0198,-24.6125,89.5845,36.7781,9.9466,2.5554,12.0459,15.566,las_4_df
2271.0,23.9144,-25.498,89.9486,38.0671,9.9332,2.5522,12.257,16.3446,las_4_df
2271.5,23.8279,-25.4871,89.9662,39.3562,9.9197,2.5207,12.4718,16.1435,las_4_df
2272.0,23.8513,-25.7666,89.7843,40.5865,9.9631,2.5304,12.6904,15.6981,las_4_df
2272.5,23.8747,-26.0611,88.6659,41.4554,10.0254,2.5362,12.8458,15.692,las_4_df
2273.0,23.8981,-25.5123,87.6899,42.3244,10.0832,2.5416,13.002,16.2508,las_4_df
2273.5,23.9215,-24.4523,86.0674,43.2423,10.1393,2.545,13.1601,16.0002,las_4_df
2274.0,23.9449,-23.7598,84.4713,43.6369,10.1954,2.5656,13.3201,16.895,las_4_df
2274.5,24.0766,-23.7096,84.3044,42.4229,10.2119,2.5877,13.4821,22.2061,las_4_df
2275.0,24.3339,-24.5655,84.9621,41.2841,10.19,2.6045,13.5345,21.9712,las_4_df
2275.5,24.5912,-25.6894,87.6192,39.9399,10.0877,2.6357,13.2911,18.7526,las_4_df
2276.0,24.8484,-26.7794,90.2977,38.1841,9.9855,2.6055,13.0522,15.6358,las_4_df
2276.5,25.1057,-26.2172,92.0299,38.5287,9.8832,2.5471,12.7927,14.9446,las_4_df
2277.0,25.3629,-25.7429,92.5028,38.7047,9.9729,2.5075,12.4481,15.017,las_4_df
2277.5,25.6202,-25.6736,92.7346,39.1374,10.095,2.5067,12.1127,15.1357,las_4_df
2278.0,25.8775,-26.1697,93.3513,39.8879,10.1905,2.524,11.7864,15.02,las_4_df
2278.5,26.1347,-26.8302,93.1911,40.6383,10.0805,2.5807,11.4689,14.5954,las_4_df
2279.0,26.3114,-26.6488,92.59,40.6799,9.9704,2.5964,11.2253,14.2539,las_4_df
2279.5,26.4428,-25.8978,92.2639,40.8076,9.9403,2.5996,11.158,14.2296,las_4_df
2280.0,26.8862,-24.0655,91.8291,40.768,9.979,2.5762,11.0912,14.2809,las_4_df
2280.5,27.1794,-22.7366,91.5546,40.7169,10.0176,2.556,11.0247,14.3299,las_4_df
2281.0,27.4689,-24.8932,91.7813,40.1762,10.213,2.5535,10.9587,14.0787,las_4_df
2281.5,27.7584,-25.9209,92.1604,39.4734,10.3709,2.5528,10.893,13.6987,las_4_df
2282.0,28.0479,-26.3657,92.9185,38.9546,10.0723,2.5586,10.8277,13.5506,las_4_df
2282.5,28.3374,-26.5408,93.7433,39.6475,9.9813,2.5709,10.7629,13.6477,las_4_df
2283.0,28.6269,-26.4615,94.1018,40.3404,9.9362,2.5657,10.6984,13.5873,las_4_df
2283.5,28.4934,-26.2642,94.5491,41.0334,9.8912,2.5577,10.6343,13.2276,las_4_df
2284.0,28.3554,-26.112,95.2169,42.2574,9.8332,2.5475,10.5706,13.0925,las_4_df
2284.5,28.2173,-25.8366,95.8236,42.781,9.7845,2.5451,10.5072,12.8754,las_4_df
2285.0,28.0793,-25.2988,95.8039,42.2084,9.783,2.5448,10.4443,12.467,las_4_df
2285.5,27.9413,-24.648,95.2525,41.59,9.7688,2.5502,10.3817,12.5605,las_4_df
2286.0,27.8032,-24.2086,95.0703,41.3543,9.7368,2.5324,10.2087,13.591,las_4_df
2286.5,27.6652,-23.8825,95.74,42.4327,9.735,2.5085,9.9644,13.9465,las_4_df
2287.0,27.5272,-23.863,97.6851,43.5876,9.7522,2.5197,9.726,13.0266,las_4_df
2287.5,27.3891,-24.1604,100.0077,44.8893,9.8001,2.5309,9.4932,11.6011,las_4_df
2288.0,27.2511,-24.0481,101.7572,44.7788,9.8487,2.5327,9.266,10.8414,las_4_df
2288.5,27.113,-24.081,103.3421,42.5288,9.8926,2.5448,9.105,11.0309,las_4_df
2289.0,27.0008,-24.4453,103.1217,40.2787,9.8991,2.5512,9.1154,10.919,las_4_df
2289.5,26.9853,-24.7797,100.3612,39.9057,9.8729,2.5428,9.4618,10.1542,las_4_df
2290.0,26.9699,-25.0142,96.3739,40.5131,9.8977,2.5352,9.8582,11.917,las_4_df
2290.5,26.297,-24.5302,92.3929,40.0739,10.0547,2.5548,10.2463,14.3768,las_4_df
2291.0,25.1708,-23.9001,90.5923,39.6346,10.0681,2.5532,10.5732,17.0138,las_4_df
2291.5,24.8854,-23.7443,90.8347,39.2007,9.9783,2.5514,10.8682,16.6248,las_4_df
2292.0,24.9088,-23.7056,92.5156,38.5093,9.8886,2.5354,11.1713,15.1104,las_4_df
2292.5,24.9321,-23.679,93.3891,37.7125,10.3826,2.5138,11.483,15.0035,las_4_df
2293.0,24.9555,-23.5326,93.0048,37.8644,10.4055,2.5028,11.8033,15.0455,las_4_df
2293.5,24.9789,-23.3354,92.246,38.1248,10.2275,2.5241,12.1325,15.3803,las_4_df
2294.0,25.0022,-23.6652,91.8452,38.0611,10.0496,2.5376,12.471,16.0256,las_4_df
2294.5,25.0256,-24.2976,91.5175,37.9974,9.8716,2.5408,12.8103,16.4494,las_4_df
2295.0,25.0489,-24.5633,91.1008,37.5828,9.8557,2.5259,12.9169,16.0678,las_4_df
2295.5,25.0762,-24.5454,90.7723,37.4318,9.8847,2.5178,13.0245,15.6918,las_4_df
2296.0,25.1606,-24.1218,90.8616,37.2136,9.9401,2.5087,13.1329,15.9307,las_4_df
2296.5,25.1095,-23.879,90.5032,36.7565,10.0018,2.5237,13.2422,16.2419,las_4_df
2297.0,24.7687,-23.9593,90.1071,36.0765,10.1334,2.535,13.3524,16.5774,las_4_df
2297.5,24.4279,-24.1357,90.1518,35.1145,10.338,2.5378,13.4635,17.2622,las_4_df
2298.0,24.3791,-23.8874,89.9304,34.5811,10.1593,2.5277,13.5756,17.5699,las_4_df
2298.5,24.4784,-23.0802,89.7048,34.2467,9.679,2.5167,13.6886,17.5327,las_4_df
2299.0,24.4596,-23.0093,89.4949,34.2968,9.3811,2.497,13.8025,17.6497,las_4_df
2299.5,24.3746,-23.8369,89.283,33.7115,9.6479,2.5112,13.9174,18.0966,las_4_df
2300.0,23.6871,-24.303,89.2586,33.1263,9.834,2.5222,14.0244,18.3888,las_4_df
2300.5,23.131,-24.9565,90.1644,32.5411,9.6529,2.5144,14.0134,17.5025,las_4_df
2301.0,23.1132,-25.9314,92.4228,32.8319,9.4718,2.5004,14.0024,16.8571,las_4_df
2301.5,23.1262,-26.2376,93.2433,33.4243,9.3766,2.4791,13.9914,16.9283,las_4_df
2302.0,23.1393,-25.8964,93.0705,33.9063,9.3756,2.4658,13.9804,16.9262,las_4_df
2302.5,23.1571,-25.4179,92.2468,33.5297,9.3746,2.4649,13.9694,17.1436,las_4_df
2303.0,23.1956,-25.1836,90.3795,34.1049,9.3736,2.466,13.9584,17.2342,las_4_df
2303.5,23.2299,-24.7577,89.9271,34.6456,9.4992,2.4817,13.9475,17.2866,las_4_df
2304.0,23.382,-24.5614,90.0897,34.0271,9.7462,2.4981,13.9365,17.4211,las_4_df
2304.5,23.5356,-24.5419,90.6729,33.0465,9.964,2.495,13.9256,17.3662,las_4_df
2305.0,23.6892,-24.8515,91.7263,32.1259,9.9571,2.5005,13.9147,16.8866,las_4_df
2305.5,23.8428,-25.3763,92.7763,31.4067,9.6292,2.492,13.9037,16.7105,las_4_df
2306.0,23.9464,-25.5469,93.6909,30.7795,9.4927,2.4717,13.8928,16.8627,las_4_df
2306.5,23.934,-25.7276,94.8624,30.2661,9.3538,2.4681,13.8819,16.9214,las_4_df
2307.0,23.9454,-26.3323,95.9921,30.1323,9.3478,2.4737,13.9159,16.6714,las_4_df
2307.5,23.9568,-26.9156,97.3012,30.3001,9.3538,2.4742,13.9996,16.4425,las_4_df
2308.0,23.9682,-27.0751,98.033,30.4263,9.3562,2.5104,14.0838,16.6481,las_4_df
2308.5,23.9795,-27.004,97.5799,30.5953,9.3673,2.4847,14.1686,16.7839,las_4_df
2309.0,23.9909,-26.8777,96.3148,31.1061,9.3596,2.4634,14.2538,16.7529,las_4_df
2309.5,24.0023,-26.9506,95.5948,31.6168,9.2648,2.4589,14.3395,16.8273,las_4_df
2310.0,24.0136,-27.6085,96.1234,32.1276,9.1746,2.4848,14.4258,17.3478,las_4_df
2310.5,24.025,-28.175,96.8741,31.9522,9.1186,2.4934,14.5125,17.9292,las_4_df
2311.0,24.0126,-28.4347,97.1081,31.5754,9.0626,2.4821,14.5998,18.1964,las_4_df
2311.5,23.6075,-28.4942,96.6138,31.2185,9.0066,2.486,14.6877,18.0647,las_4_df
2312.0,23.2024,-28.2557,94.122,31.4895,8.9631,2.464,14.844,18.0212,las_4_df
2312.5,22.9571,-27.6978,92.3388,31.7605,9.102,2.4599,15.0109,18.2017,las_4_df
2313.0,22.7405,-27.1757,91.6256,32.0314,9.0998,2.4613,15.1766,18.3635,las_4_df
2313.5,22.5242,-27.0261,91.3106,32.066,9.063,2.4611,15.3371,18.5588,las_4_df
2314.0,22.3698,-26.9386,91.3867,31.8169,9.0116,2.4455,15.4993,18.7713,las_4_df
2314.5,22.4646,-26.8285,92.2358,31.2381,8.9601,2.4608,15.6633,18.7618,las_4_df
2315.0,22.5166,-26.7889,93.0926,30.0913,8.9744,2.4734,15.829,18.6511,las_4_df
2315.5,22.5415,-27.3953,93.3723,28.9446,8.9917,2.478,15.9964,19.1361,las_4_df
2316.0,22.5741,-28.0531,94.0258,27.7978,9.0091,2.4543,16.1656,19.5954,las_4_df
2316.5,22.6175,-28.6582,95.0839,26.651,9.0265,2.4317,16.3366,19.9916,las_4_df
2317.0,22.6863,-29.4523,96.9218,25.8266,9.0285,2.4365,16.5094,19.7191,las_4_df
2317.5,22.6514,-30.4731,99.4122,25.6792,9.0272,2.4377,16.6841,19.8576,las_4_df
2318.0,22.4008,-31.382,99.3601,25.5629,9.026,2.4334,17.0069,20.6267,las_4_df
2318.5,22.1502,-32.5304,99.7666,25.3838,9.0247,2.4301,17.3574,21.8747,las_4_df
2319.0,21.8997,-33.3039,100.3954,25.1506,9.014,2.429,17.5215,21.8892,las_4_df
2319.5,21.9951,-33.965,100.8366,25.0592,9.0008,2.4357,17.6708,22.0791,las_4_df
2320.0,22.2072,-34.8802,101.2243,25.1692,8.9817,2.4469,17.8214,22.2046,las_4_df
2320.5,22.5037,-35.0841,100.5575,25.3447,8.9907,2.4035,17.9733,21.8491,las_4_df
2321.0,22.8001,-34.4205,98.4193,25.7129,8.98,2.3919,18.1265,21.1786,las_4_df
2321.5,23.0966,-34.4861,96.4816,26.0075,8.9694,2.3956,18.281,21.1203,las_4_df
2322.0,23.2037,-36.0067,96.2105,26.1789,8.9587,2.4012,18.4368,22.07,las_4_df
2322.5,23.2679,-39.6511,97.3098,26.307,8.9479,2.4116,18.5732,23.4191,las_4_df
2323.0,23.2768,-41.3755,97.8241,27.8781,8.935,2.4072,18.5126,24.1389,las_4_df
2323.5,23.5039,-41.7113,96.4673,29.5916,8.9222,2.3933,18.4523,24.9524,las_4_df
2324.0,23.8536,-40.1065,93.3558,31.3051,8.9175,2.3858,18.3921,26.7198,las_4_df
2324.5,25.258,-37.2241,90.8309,35.555,8.9257,2.4244,18.3321,27.5949,las_4_df
2325.0,26.409,-32.1852,89.7515,39.4862,8.9259,2.4773,18.2724,22.4109,las_4_df
2325.5,26.7518,-30.2195,89.2612,41.2386,8.9427,2.5243,18.2128,19.9913,las_4_df
2326.0,26.5182,-29.4047,90.511,42.5655,8.9696,2.5406,18.1534,19.3196,las_4_df
2326.5,25.7737,-29.5494,92.1636,39.5477,9.013,2.5149,18.0942,19.3107,las_4_df
2327.0,24.8672,-31.5087,94.2989,36.9944,9.0235,2.4955,18.0352,19.3927,las_4_df
2327.5,24.0434,-36.6863,96.1001,34.0433,9.0339,2.4836,18.0933,21.6902,las_4_df
2328.0,23.9059,-40.0528,95.7186,32.2081,8.9554,2.469,18.3148,24.8733,las_4_df
2328.5,23.7617,-41.3689,94.2399,33.3782,8.868,2.4535,18.5389,25.2877,las_4_df
2329.0,23.6072,-41.1969,90.9297,35.1887,8.8841,2.4749,18.7659,26.6205,las_4_df
2329.5,22.8664,-42.1671,88.6734,37.2396,8.9002,2.5379,18.9956,28.363,las_4_df
2330.0,21.9837,-43.1186,89.5545,33.0081,8.9163,2.5744,19.2281,27.6308,las_4_df
2330.5,22.1093,-43.7574,92.8302,28.2148,8.8975,2.5271,19.3804,27.1734,las_4_df
2331.0,22.2542,-42.7197,95.0301,27.4304,8.8315,2.4806,19.4425,26.5269,las_4_df
2331.5,22.3807,-40.9542,95.865,27.1664,8.7655,2.4612,19.0248,25.0787,las_4_df
2332.0,22.489,-36.7902,94.8334,27.0886,8.7209,2.4701,18.7831,23.6928,las_4_df
2332.5,22.6317,-32.1202,93.1802,27.2681,8.7099,2.4812,18.5557,22.4706,las_4_df
2333.0,23.0499,-30.2149,91.5467,27.3171,8.6989,2.4871,18.3311,21.2782,las_4_df
2333.5,23.0867,-29.7095,91.1271,27.3038,8.7293,2.4998,18.1732,19.8812,las_4_df
2334.0,22.6988,-29.5638,92.2198,27.342,8.7688,2.5478,18.2183,18.9603,las_4_df
2334.5,22.3108,-32.5863,94.9077,27.7615,8.8082,2.5386,18.2634,20.4029,las_4_df
2335.0,21.8926,-38.1077,98.3856,27.9587,8.8481,2.4753,18.3087,22.3742,las_4_df
